G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4401.0","main.cluster index_upperinput":"4401.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=364&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	3.3404	3.3404	0	N/A	N/A	13468511.914393686	20	4401	364	20	371.2061	1	371.2061	13468511.914393686
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4402.0","main.cluster index_upperinput":"4402.0"}	This Node is a Singleton	N/A	N/A	N/A	3.5395	3.5395	0	N/A	N/A	3514336.168098516	10	4402	-1	10	539.3423	1	539.3423	3514336.168098516
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4403.0","main.cluster index_upperinput":"4403.0"}	This Node is a Singleton	N/A	N/A	N/A	7.3582	7.3582	0	N/A	N/A	8573068.558596278	27	4403	-1	27	338.2690	1	338.2690	8573068.558596278
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4404.0","main.cluster index_upperinput":"4404.0"}	This Node is a Singleton	N/A	N/A	N/A	4.3999	4.3999	0	N/A	N/A	1999805.7778954713	9	4404	-1	9	467.0821	1	467.0821	1999805.7778954713
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4405.0","main.cluster index_upperinput":"4405.0"}	This Node is a Singleton	N/A	N/A	N/A	9.5442	9.5442	0	N/A	N/A	30438677.236063577	21	4405	-1	21	420.3475	1	420.3475	30438677.236063577
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4406.0","main.cluster index_upperinput":"4406.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=276&task=d0173288f0194aa381d5dc03b93915bd&show=true	"InChI=1S/C15H22O5/c1-8-4-5-11-9(2)12(16)17-13-15(11)10(8)6-7-14(3,18-13)19-20-15/h8-11,13H,4-7H2,1-3H3"	Artemisinin CollisionEnergy:205060	0.724843	3.2419	3.2419	0	CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4	CCMSLIB00010123175	28288844.755992766	27	4406	276	27	265.1427	1	265.1427	28288844.755992766
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4407.0","main.cluster index_upperinput":"4407.0"}	This Node is a Singleton	N/A	N/A	N/A	6.1649	6.1649	0	N/A	N/A	797238.0375758427	3	4407	-1	3	541.2789	1	541.2789	797238.0375758427
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4408.0","main.cluster index_upperinput":"4408.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	3.1740	3.1740	0	N/A	N/A	1979963.977604099	9	4408	7	9	510.1245	1	510.1245	1979963.977604099
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4409.0","main.cluster index_upperinput":"4409.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=133&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	1.6024	1.6024	0	N/A	N/A	2032044.3954932091	15	4409	133	15	595.1445	1	595.1445	2032044.3954932091
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4410.0","main.cluster index_upperinput":"4410.0"}	This Node is a Singleton	1S/C27H30O17/c28-6-14-17(33)20(36)22(38)26(42-14)41-12-2-1-8(3-10(12)31)24-25(19(35)16-11(32)4-9(30)5-13(16)40-24)44-27-23(39)21(37)18(34)15(7-29)43-27/h1-5,14-15,17-18,20-23,26-34,36-39H,6-7H2/t14-,15-,17-,18-,20+,21+,22-,23-,26-,27+/m1/s1	Massbank:PR303021 Quercetin-3,4'-O-di-beta-glucoside	0.766947	2.7648	2.7648	0	OC[C@H]1O[C@@H](OC2=C(O)C=C(C=C2)C2=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(=O)C3=C(O)C=C(O)C=C3O2)[C@H](O)[C@@H](O)[C@@H]1O	CCMSLIB00005739464	2203213.8817785443	16	4410	-1	16	627.1553	1	627.1553	2203213.8817785443
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4411.0","main.cluster index_upperinput":"4411.0"}	This Node is a Singleton	N/A	N/A	N/A	9.7890	9.7890	0	N/A	N/A	1285763.4629400887	3	4411	-1	3	438.2983	1	438.2983	1285763.4629400887
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4412.0","main.cluster index_upperinput":"4412.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=96&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	6.2755	6.2755	0	N/A	N/A	42405906.9317916	6	4412	96	6	627.3163	1	627.3163	42405906.9317916
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4413.0","main.cluster index_upperinput":"4413.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=48&task=d0173288f0194aa381d5dc03b93915bd&show=true	"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1"	SUCROSE	0.9405	1.6648	1.6648	0	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@]2(CO)[C@H]([C@@H]([C@@H](CO)O2)O)O)O)O)O)O	CCMSLIB00006680025	125895945.04629672	27	4413	48	27	360.1500	1	360.1500	125895945.04629672
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4414.0","main.cluster index_upperinput":"4414.0"}	This Node is a Singleton	N/A	N/A	N/A	1.5110	1.5110	0	N/A	N/A	2116757.385196403	16	4414	-1	16	267.1448	1	267.1448	2116757.385196403
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4415.0","main.cluster index_upperinput":"4415.0"}	This Node is a Singleton	N/A	N/A	N/A	1.7309	1.7309	0	N/A	N/A	6122401.078905256	21	4415	-1	21	471.1472	1	471.1472	6122401.078905256
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4416.0","main.cluster index_upperinput":"4416.0"}	This Node is a Singleton	N/A	N/A	N/A	7.5123	7.5123	0	N/A	N/A	5750062.627898873	27	4416	-1	27	391.2462	1	391.2462	5750062.627898873
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4417.0","main.cluster index_upperinput":"4417.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=325&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	4.0138	4.0138	0	N/A	N/A	4059051.490579169	6	4417	325	6	320.2584	1	320.2584	4059051.490579169
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4418.0","main.cluster index_upperinput":"4418.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	8.5507	8.5507	0	N/A	N/A	16049888.486503957	25	4418	9	25	465.2616	1	465.2616	16049888.486503957
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4419.0","main.cluster index_upperinput":"4419.0"}	This Node is a Singleton	N/A	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14	0.718969	8.3733	8.3733	0	N/A	CCMSLIB00003138418	5087572.943116389	27	4419	-1	27	353.2689	1	353.2689	5087572.943116389
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4420.0","main.cluster index_upperinput":"4420.0"}	This Node is a Singleton	N/A	N/A	N/A	8.3865	8.3865	0	N/A	N/A	7984931.274794999	4	4420	-1	4	530.3483	1	530.3483	7984931.274794999
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4421.0","main.cluster index_upperinput":"4421.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=531&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	2.4113	2.4113	0	N/A	N/A	2150824.5838547014	4	4421	531	4	252.2069	1	252.2069	2150824.5838547014
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4422.0","main.cluster index_upperinput":"4422.0"}	This Node is a Singleton	N/A	N/A	N/A	7.9915	7.9915	0	N/A	N/A	1655902.5050636593	12	4422	-1	12	386.2906	1	386.2906	1655902.5050636593
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4423.0","main.cluster index_upperinput":"4423.0"}	This Node is a Singleton	N/A	N/A	N/A	6.0163	6.0163	0	N/A	N/A	4884471.80790616	27	4423	-1	27	237.1849	1	237.1849	4884471.80790616
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4424.0","main.cluster index_upperinput":"4424.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=15&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	Docosahexaenoic acid - 40.0 eV	0.707422	7.6651	7.6651	0	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O	CCMSLIB00006124050	1199362.3812583957	11	4424	15	11	329.2480	1	329.2480	1199362.3812583957
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4425.0","main.cluster index_upperinput":"4425.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=566&task=d0173288f0194aa381d5dc03b93915bd&show=true	"InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)9-7(13)11(5)2/h3H,1-2H3,(H,9,12,13)"	theobromine CollisionEnergy:102040	0.777385	2.6700	2.6700	0	Cn1cnc2c1c(O)nc(=O)n2C	CCMSLIB00010109058	4384987.77852059	27	4425	566	27	181.0858	1	181.0858	4384987.77852059
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4426.0","main.cluster index_upperinput":"4426.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=34&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	7.4993	7.4993	0	N/A	N/A	19296809.48612142	18	4426	34	18	406.2955	1	406.2955	19296809.48612142
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4427.0","main.cluster index_upperinput":"4427.0"}	This Node is a Singleton	N/A	N/A	N/A	2.7729	2.7729	0	N/A	N/A	1023058.1177366815	4	4427	-1	4	633.2184	1	633.2184	1023058.1177366815
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4428.0","main.cluster index_upperinput":"4428.0"}	This Node is a Singleton	InChI=1S/C8H10O3/c1-11-7-4-2-3-6(5-9)8(7)10/h2-4,9-10H,5H2,1H3	Spectral Match to 2-Hydroxy-3-methoxybenzyl alcohol from NIST14	0.852715	3.5896	3.5896	0	COC1=CC=CC(=C1O)CO	CCMSLIB00003135698	9217686.528134156	27	4428	-1	27	137.0598	1	137.0598	9217686.528134156
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4429.0","main.cluster index_upperinput":"4429.0"}	This Node is a Singleton	N/A	N/A	N/A	7.1725	7.1725	0	N/A	N/A	1579968.249541341	11	4429	-1	11	545.1840	1	545.1840	1579968.249541341
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4430.0","main.cluster index_upperinput":"4430.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=91&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	3.7391	3.7391	0	N/A	N/A	2806477.3070008378	13	4430	91	13	315.0866	1	315.0866	2806477.3070008378
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4431.0","main.cluster index_upperinput":"4431.0"}	This Node is a Singleton	N/A	N/A	N/A	0.9320	0.9320	0	N/A	N/A	33535720.61816711	24	4431	-1	24	261.0945	1	261.0945	33535720.61816711
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4432.0","main.cluster index_upperinput":"4432.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=531&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	2.5091	2.5091	0	N/A	N/A	2503247.9351183455	5	4432	531	5	252.2070	1	252.2070	2503247.9351183455
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4433.0","main.cluster index_upperinput":"4433.0"}	This Node is a Singleton	N/A	N/A	N/A	6.9682	6.9682	0	N/A	N/A	841864.4928065208	3	4433	-1	3	712.4065	1	712.4065	841864.4928065208
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4434.0","main.cluster index_upperinput":"4434.0"}	This Node is a Singleton	N/A	Spectral Match to Myristoleic acid from NIST14	0.732869	6.5180	6.5180	0	N/A	CCMSLIB00003138383	8874025.608938215	27	4434	-1	27	227.2006	1	227.2006	8874025.608938215
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4435.0","main.cluster index_upperinput":"4435.0"}	This Node is a Singleton	N/A	N/A	N/A	2.5828	2.5828	0	N/A	N/A	2052715.7314225454	13	4435	-1	13	454.1921	1	454.1921	2052715.7314225454
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4436.0","main.cluster index_upperinput":"4436.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=282&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	5.5976	5.5976	0	N/A	N/A	1758680.5026077502	8	4436	282	8	213.1482	1	213.1482	1758680.5026077502
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4437.0","main.cluster index_upperinput":"4437.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=31&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	7.2441	7.2441	0	N/A	N/A	1188348.5312121254	11	4437	31	11	313.2146	1	313.2146	1188348.5312121254
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4438.0","main.cluster index_upperinput":"4438.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=210&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	3.6370	3.6370	0	N/A	N/A	42335536.970233664	23	4438	210	23	395.2040	1	395.2040	42335536.970233664
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4439.0","main.cluster index_upperinput":"4439.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	Spectral Match to 9Z,11E,13E-Octadecatrienoic acid methyl ester from NIST14	0.875991	10.0088	10.0088	0	N/A	CCMSLIB00003136996	4409628.769777246	22	4439	19	22	293.2476	1	293.2476	4409628.769777246
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4440.0","main.cluster index_upperinput":"4440.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	Spectral Match to 9,12-Octadecadiynoic Acid from NIST14	0.9023450000000001	7.9363	7.9363	0	N/A	CCMSLIB00003136402	9333901.301517392	27	4440	19	27	277.2161	1	277.2161	9333901.301517392
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4441.0","main.cluster index_upperinput":"4441.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=224&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	1.5783	1.5783	0	N/A	N/A	5533622.339101485	10	4441	224	10	180.1383	1	180.1383	5533622.339101485
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4442.0","main.cluster index_upperinput":"4442.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=983&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	1.5434	1.5434	0	N/A	N/A	2525048.393103389	14	4442	983	14	427.2285	1	427.2285	2525048.393103389
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4443.0","main.cluster index_upperinput":"4443.0"}	This Node is a Singleton	N/A	N/A	N/A	3.5103	3.5103	0	N/A	N/A	1155862.6524784663	7	4443	-1	7	546.0548	1	546.0548	1155862.6524784663
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4444.0","main.cluster index_upperinput":"4444.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=84&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	3.6230	3.6230	0	N/A	N/A	34170405.97074732	27	4444	84	27	801.5239	2	401.2620	34170405.97074732
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4445.0","main.cluster index_upperinput":"4445.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=171&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	0.5849	0.5849	0	N/A	N/A	243697349.02885503	27	4445	171	27	156.0422	1	156.0422	243697349.02885503
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4446.0","main.cluster index_upperinput":"4446.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=32&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	3.7699	3.7699	0	N/A	N/A	23352139.87790603	5	4446	32	5	596.2702	1	596.2702	23352139.87790603
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4447.0","main.cluster index_upperinput":"4447.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=47&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	1.7238	1.7238	0	N/A	N/A	3707731.378586178	22	4447	47	22	305.0857	1	305.0857	3707731.378586178
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4448.0","main.cluster index_upperinput":"4448.0"}	This Node is a Singleton	N/A	N/A	N/A	5.9049	5.9049	0	N/A	N/A	3925470.5250951545	27	4448	-1	27	333.2636	1	333.2636	3925470.5250951545
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4449.0","main.cluster index_upperinput":"4449.0"}	This Node is a Singleton	N/A	N/A	N/A	3.0793	3.0793	0	N/A	N/A	5187644.755667357	11	4449	-1	11	455.0948	1	455.0948	5187644.755667357
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4450.0","main.cluster index_upperinput":"4450.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=208&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	6.4352	6.4352	0	N/A	N/A	4382723.794670982	26	4450	208	26	329.1020	1	329.1020	4382723.794670982
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4451.0","main.cluster index_upperinput":"4451.0"}	This Node is a Singleton	N/A	N/A	N/A	6.9182	6.9182	0	N/A	N/A	745910.623076526	3	4451	-1	3	762.4435	1	762.4435	745910.623076526
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4452.0","main.cluster index_upperinput":"4452.0"}	This Node is a Singleton	N/A	N/A	N/A	3.8776	3.8776	0	N/A	N/A	1368496.4030875424	7	4452	-1	7	601.1178	1	601.1178	1368496.4030875424
